iter	AUC	Logloss
3046	0.9958284497	0.3849770788
3047	0.9958332777	0.3849070114
3048	0.9958413243	0.3848395256
3049	0.9958530068	0.3847532387
3050	0.9958628416	0.3846751398
3051	0.9958636165	0.3846300536
3052	0.9958674312	0.3845617334
3053	0.9958706498	0.3845073379
3054	0.9958773851	0.3844362275
3055	0.9958800077	0.3843730182
3056	0.9958891869	0.3843018295
3057	0.9958925247	0.3842510587
3058	0.9959056973	0.3841659974
3059	0.9959124327	0.3841098027
3060	0.9959180951	0.3840518869
3061	0.9959203601	0.3840006206
3062	0.9959246516	0.3839239559
3063	0.995927155	0.3838485428
3064	0.9959328771	0.3837797271
3065	0.9959383607	0.3837181607
3066	0.9959443808	0.3836505706
3067	0.9959548116	0.383577374
3068	0.9959644675	0.3834843594
3069	0.9959763288	0.3834043308
3070	0.9959818125	0.3833328813
3071	0.9959840178	0.3832584853
3072	0.995988369	0.3832132427
3073	0.9960022569	0.3831298763
3074	0.9960137606	0.3830569144
3075	0.9960135818	0.3829910193
3076	0.9960200787	0.3829206129
3077	0.9960233569	0.3828566474
3078	0.9960262179	0.3828064763
3079	0.9960369468	0.3827274647
3080	0.9960379601	0.3826657157
3081	0.9960427284	0.3825949182
3082	0.9960448146	0.3825328302
3083	0.9960483909	0.3824823463
3084	0.9960533977	0.3824060205
3085	0.9960539341	0.3823653934
3086	0.9960611463	0.3822789501
3087	0.9960680008	0.3822113339
3088	0.996070683	0.3821548262
3089	0.9960783124	0.3820903392
3090	0.9960865378	0.3820132833
3091	0.9960913062	0.3819417296
3092	0.9960950017	0.3818809715
3093	0.9960999489	0.3818103565
3094	0.9961060882	0.3817505893
3095	0.9961119294	0.3816811478
3096	0.9961161017	0.3816120713
3097	0.9961223006	0.3815518869
3098	0.9961291552	0.3814903204
3099	0.9961367249	0.3814131863
3100	0.9961466193	0.3813244482
3101	0.996155858	0.3812486701
3102	0.9961622953	0.3811732049
3103	0.9961764812	0.3810983395
3104	0.9961791039	0.3810466299
3105	0.9961833954	0.3809679834
3106	0.9961904287	0.3808837565
3107	0.9961959124	0.3808024241
3108	0.9961966276	0.3807325914
3109	0.9962006807	0.3806695646
3110	0.9962082505	0.3805971504
3111	0.9962174296	0.3805140708
3112	0.9962221384	0.3804407178
3113	0.996225059	0.3803757875
3114	0.9962266684	0.3803150033
3115	0.9962376952	0.3802314023
3116	0.9962399006	0.380171244
3117	0.9962465763	0.3800955441
3118	0.9962515831	0.3800275628
3119	0.9962589741	0.3799663875
3120	0.9962634444	0.3798973892
3121	0.9962686896	0.3798180386
3122	0.9962735176	0.379740722
3123	0.996278882	0.3796733144
3124	0.9962838292	0.379591982
3125	0.9962831736	0.3795401421
3126	0.9962893724	0.3794665022
3127	0.9962906837	0.3794150795
3128	0.9962987304	0.379336459
3129	0.9963047504	0.3792743189
3130	0.9963099957	0.3791977585
3131	0.9963164926	0.3791302987
3132	0.9963207245	0.3790769463
3133	0.9963274598	0.3790025503
3134	0.9963316321	0.3789274762
3135	0.996335566	0.3788527672
3136	0.9963396192	0.3787878108
3137	0.9963459969	0.3787246798
3138	0.9963525534	0.3786553686
3139	0.9963560104	0.3785912988
3140	0.9963566661	0.3785527578
3141	0.996358335	0.3785046729
3142	0.9963595867	0.3784734333
3143	0.9963653684	0.3784055564
3144	0.9963702559	0.3783351761
3145	0.9963749051	0.3782673513
3146	0.9963799715	0.3781938157
3147	0.9963846207	0.3781184809
3148	0.9963873923	0.3780450496
3149	0.9963930249	0.3779613704
3150	0.9963971972	0.3778980568
3151	0.9963995814	0.3778163854
3152	0.9964019656	0.3777701519
3153	0.9964055419	0.3776856903
3154	0.9964085221	0.3776066005
3155	0.996414721	0.377539245
3156	0.9964207411	0.377461094
3157	0.9964234233	0.3773973632
3158	0.9964292645	0.3773269307
3159	0.9964367151	0.3772471368
3160	0.9964461327	0.3771691161
3161	0.996450901	0.3770961542
3162	0.9964547157	0.3770373258
3163	0.9964615703	0.3769719783
3164	0.9964677691	0.3769038927
3165	0.9964723587	0.3768457422
3166	0.9964758754	0.3767749186
3167	0.996483922	0.3766968719
3168	0.996493876	0.3766220064
3169	0.9964985251	0.3765468802
3170	0.9965035915	0.3764753786
3171	0.9965043664	0.376400461
3172	0.996510148	0.3763326362
3173	0.9965156317	0.3762514342
3174	0.9965197444	0.3762051485
3175	0.9965242147	0.3761364632
3176	0.9965273738	0.376075679
3177	0.9965305924	0.3760007614
3178	0.9965364337	0.3759288687
3179	0.9965388775	0.3758623216
3180	0.9965445399	0.3757960614
3181	0.9965467453	0.3757352772
3182	0.9965517521	0.3756484427
3183	0.9965549707	0.3755963159
3184	0.9965584278	0.3755420509
3185	0.9965597987	0.3754797803
3186	0.9965640306	0.3754324255
3187	0.9965730309	0.3753616802
3188	0.9965857267	0.3752824078
3189	0.9965895414	0.3752334362
3190	0.9965941906	0.3751577364
3191	0.9965980649	0.3750858436
3192	0.9966039658	0.3750207829
3193	0.9966088533	0.3749568435
3194	0.9966119528	0.3748992407
3195	0.9966182113	0.3748219762
3196	0.9966276288	0.3747459894
3197	0.9966292977	0.3746906552
3198	0.9966329336	0.3746198577
3199	0.9966390729	0.3745519286
3200	0.9966439605	0.3744983155
3201	0.9966471791	0.3744400346
3202	0.9966509938	0.3743704105
3203	0.9966558218	0.3742885566
3204	0.9966586828	0.3742242782
3205	0.9966638684	0.3741351229
3206	0.9966674447	0.3740765552
3207	0.9966693521	0.3740284703
3208	0.9966731071	0.3739607497
3209	0.9966731071	0.373907971
3210	0.9966808558	0.3738367041
3211	0.9966830611	0.3737761025
3212	0.9966868162	0.3737180564
3213	0.996694386	0.3736401661
3214	0.9967034459	0.3735468646
3215	0.9967052937	0.3734883751
3216	0.9967103601	0.3734162999
3217	0.9967172146	0.3733252409
3218	0.9967220426	0.373263179
3219	0.9967260361	0.3731910516
3220	0.9967296124	0.3731455482
3221	0.996732831	0.373093604
3222	0.9967409372	0.3730104984
3223	0.9967483878	0.3729545644
3224	0.9967563748	0.372892346
3225	0.9967610836	0.3728143775
3226	0.9967696071	0.3727325757
3227	0.9967751503	0.3726626909
3228	0.9967768192	0.3725948661
3229	0.9967780113	0.3725718927
3230	0.9967830777	0.3725140813
3231	0.9967879653	0.3724552528
3232	0.9967979193	0.3723767628
3233	0.9967996478	0.3723203594
3234	0.9968001842	0.372268702
3235	0.9968038201	0.3721938627
3236	0.9968062639	0.3721347734
3237	0.9968098402	0.3720729723
3238	0.9968138933	0.3720068425
3239	0.9968206286	0.3719197732
3240	0.9968262911	0.3718420133
3241	0.9968328476	0.3717846452
3242	0.9968357682	0.3717253995
3243	0.996837616	0.3716587481
3244	0.9968397021	0.3716032053
3245	0.9968460202	0.3715236983
3246	0.9968594909	0.3714419226
3247	0.9968664646	0.3713701863
3248	0.996873498	0.3713064816
3249	0.996876955	0.371228174
3250	0.9968823195	0.3711692674
3251	0.9968855977	0.3710942715
3252	0.9968936443	0.3710144776
3253	0.9968941808	0.3709531198
3254	0.9968970418	0.3708894411
3255	0.9969006181	0.3708341591
3256	0.9969047308	0.370769985
3257	0.9969089031	0.3707008824
3258	0.9969120026	0.3706297459
3259	0.9969215989	0.3705476051
3260	0.9969257712	0.370488203
3261	0.9969269633	0.3704367021
3262	0.996929884	0.3703778475
3263	0.996933639	0.3703117177
3264	0.9969351292	0.3702540627
3265	0.9969384074	0.3701836303
3266	0.9969420433	0.3701171093
3267	0.996943891	0.3700599497
3268	0.9969446063	0.3700130382
3269	0.996946454	0.3699790606
3270	0.9969462752	0.3699197889
3271	0.996950984	0.369839656
3272	0.9969542623	0.3697788718
3273	0.9969608784	0.3697098214
3274	0.9969668984	0.3696439524
3275	0.9969719648	0.3695601166
3276	0.9969741106	0.3695012882
3277	0.9969825149	0.3694209988
3278	0.9969875216	0.3693488193
3279	0.9969924688	0.369286288
3280	0.9969937205	0.3692218009
3281	0.9969969392	0.3691688397
3282	0.9969989061	0.3691208591
3283	0.9970021248	0.3690622914
3284	0.9970096946	0.3689807504
3285	0.9970149994	0.3689108134
3286	0.9970185757	0.3688377472
3287	0.9970253706	0.3687672887
3288	0.9970275164	0.3687102074
3289	0.9970346093	0.368641183
3290	0.9970388412	0.3685783388
3291	0.9970394373	0.3685226917
3292	0.9970433116	0.3684537195
3293	0.9970499277	0.3683786976
3294	0.9970581532	0.368303441
3295	0.9970598817	0.3682408315
3296	0.9970603585	0.3681911559
3297	0.9970649481	0.3681217404
3298	0.9970706701	0.368057123
3299	0.9970744848	0.3680020496
3300	0.9970809221	0.3679359458
3301	0.9970837235	0.3678799337
3302	0.9970923066	0.3678014436
3303	0.997097075	0.3677466048
3304	0.9971023798	0.3676684798
3305	0.997110486	0.3676077739
3306	0.9971156716	0.3675327259
3307	0.9971195459	0.3674610679
3308	0.997127533	0.367386046
3309	0.9971343279	0.3673119889
3310	0.9971405864	0.3672369148
3311	0.9971449971	0.3671800161
3312	0.9971505404	0.3671179281
3313	0.9971492887	0.3670596472
3314	0.9971538186	0.3670013664
3315	0.9971600771	0.3669259794
3316	0.9971659184	0.3668569812
3317	0.997168839	0.3667959362
3318	0.9971759319	0.3667226093
3319	0.9971776009	0.366657001
3320	0.9971788526	0.3666026056
3321	0.9971815944	0.3665390834
3322	0.9971883297	0.3664588462
3323	0.9971928	0.3663905259
3324	0.9971965551	0.3663270037
3325	0.9971985817	0.3662914094
3326	0.9972015023	0.3662447326
3327	0.9972031713	0.3661801412
3328	0.9972039461	0.3661413134
3329	0.9972061515	0.3660832933
3330	0.997206986	0.3660281938
3331	0.9972080588	0.3659588305
3332	0.9972125292	0.3658919966
3333	0.9972174764	0.3658144975
3334	0.9972185493	0.3657639352
3335	0.9972231388	0.365696293
3336	0.9972315431	0.3656074506
3337	0.997235477	0.3655567319
3338	0.9972435832	0.3654892982
3339	0.9972507358	0.3654194395
3340	0.9972550869	0.3653501544
3341	0.9972631335	0.3652742198
3342	0.9972661138	0.3652059517
3343	0.9972694516	0.3651402391
3344	0.9972723722	0.365083575
3345	0.9972738028	0.3650230255
3346	0.9972755313	0.3649681085
3347	0.9972809553	0.3648953031
3348	0.9972829223	0.3648240884
3349	0.9972890615	0.3647432514
3350	0.9972956181	0.3646712805
3351	0.9973009229	0.3645942767
3352	0.9973027706	0.3645309371
3353	0.9973083138	0.3644627211
3354	0.9973137975	0.3643902286
3355	0.9973165989	0.3643325997
3356	0.9973183274	0.3642779957
3357	0.9973249435	0.3641936384
3358	0.997328043	0.3641339494
3359	0.9973313212	0.3640657856
3360	0.9973342419	0.3639869044
3361	0.9973376393	0.3639273458
3362	0.9973404408	0.3638715683
3363	0.9973421097	0.3638199109
3364	0.9973498583	0.3637390479
3365	0.9973558784	0.3636594626
3366	0.9973627925	0.363592394
3367	0.997363925	0.3635349737
3368	0.9973666668	0.3634672793
3369	0.9973692894	0.3634051391
3370	0.9973732233	0.3633292567
3371	0.9973751307	0.3632737661
3372	0.9973769784	0.3632151462
3373	0.9973815084	0.3631634367
3374	0.9973833561	0.363122262
3375	0.9973840714	0.3630679969
3376	0.9973850846	0.3630196773
3377	0.9973891973	0.3629524783
3378	0.9973916411	0.3628932326
3379	0.9973967075	0.3628345085
3380	0.9974009395	0.362750073
3381	0.99740237	0.3627027182
3382	0.997410953	0.3626314252
3383	0.9974130392	0.3625691808
3384	0.997418344	0.3625017732
3385	0.9974218607	0.362434496
3386	0.997427702	0.362348861
3387	0.9974319935	0.3622778548
3388	0.9974374175	0.3622035892
3389	0.9974458814	0.36213154
3390	0.99745363	0.3620488255
3391	0.9974592328	0.3619829825
3392	0.9974653125	0.3619156271
3393	0.9974680543	0.3618571376
3394	0.9974726439	0.3617843583
3395	0.9974765778	0.3617167421
3396	0.9974822402	0.3616479786
3397	0.9974855185	0.3615724873
3398	0.9974868894	0.3615099821
3399	0.9974908233	0.3614280238
3400	0.9974976778	0.3613596514
3401	0.9974992871	0.3613065337
3402	0.9975027442	0.3612368836
3403	0.9975047112	0.3611737264
3404	0.9975063205	0.3611098131
3405	0.997510612	0.3610361211
3406	0.9975128174	0.3609884012
3407	0.9975203872	0.3609125449
3408	0.997523427	0.3608472234
3409	0.9975272417	0.3607832057
3410	0.9975315928	0.360707897
3411	0.9975376129	0.3606444791
3412	0.9975401759	0.3606001231
3413	0.9975469708	0.3605361315
3414	0.9975542426	0.3604656991
3415	0.9975586534	0.3603847317
3416	0.9975579381	0.360330597
3417	0.9975631237	0.3602549232
3418	0.9975675941	0.3601863944
3419	0.997569859	0.3601221159
3420	0.9975732565	0.3600506144
3421	0.9975791574	0.3599728284
3422	0.9975816607	0.3599072983
3423	0.9975910783	0.3598282345
3424	0.9975944161	0.3597700319
3425	0.9975973368	0.3597085437
3426	0.997600019	0.3596456734
3427	0.9976053834	0.3595719032
3428	0.9976069331	0.3595362306
3429	0.9976109266	0.3594717436
3430	0.997613132	0.3594246235
3431	0.9976151586	0.3593541128
3432	0.9976170659	0.3592910078
3433	0.9976199269	0.3592254516
3434	0.9976220131	0.3591836772
3435	0.9976273775	0.3591054479
3436	0.9976325035	0.3590483926
3437	0.9976351261	0.3589911027
3438	0.9976363182	0.3589344908
3439	0.9976397157	0.3588782439
3440	0.9976420999	0.3588189982
3441	0.9976443648	0.3587488787
3442	0.9976455867	0.3586952134
3443	0.997651875	0.358611847
3444	0.9976568818	0.3585398761
3445	0.9976586699	0.3584805522
3446	0.9976611733	0.3584243575
3447	0.9976668954	0.3583482664
3448	0.9976680279	0.3582895684
3449	0.9976701736	0.3582425526
3450	0.9976716638	0.3582002305
3451	0.9976773858	0.3581255476
3452	0.9976785183	0.3580823911
3453	0.9976809025	0.3580225978
3454	0.9976844192	0.3579599622
3455	0.9976902008	0.3578920853
3456	0.997692585	0.3578374291
3457	0.9976953864	0.3577755236
3458	0.9976996183	0.3577223538
3459	0.9977027178	0.3576561457
3460	0.9977068305	0.357606783
3461	0.9977099895	0.357551501
3462	0.9977130294	0.3574975749
3463	0.9977127314	0.357434157
3464	0.9977176785	0.3573653674
3465	0.9977219701	0.3572981684
3466	0.9977286458	0.3572238766
3467	0.9977325797	0.3571551391
3468	0.997734189	0.3570879662
3469	0.9977388382	0.3570156563
3470	0.9977393746	0.3569600353
3471	0.9977429509	0.3569027714
3472	0.9977456927	0.3568362504
3473	0.9977501035	0.3567531448
3474	0.997751534	0.3567075893
3475	0.99775666	0.356651551
3476	0.9977573156	0.356598668
3477	0.9977594614	0.3565302434
3478	0.9977616668	0.356469381
3479	0.9977645278	0.3564005653
3480	0.9977664948	0.3563398072
3481	0.9977721572	0.3562745118
3482	0.9977745414	0.3562005591
3483	0.9977760315	0.3561375323
3484	0.9977812767	0.3560726281
3485	0.9977834821	0.3560054552
3486	0.9977841377	0.3559465746
3487	0.9977875352	0.3558800536
3488	0.9977956414	0.3558024501
3489	0.9978007674	0.3557286538
3490	0.9978037477	0.3556643493
3491	0.9978061318	0.3556004099
3492	0.9978090525	0.3555259095
3493	0.9978154302	0.3554464286
3494	0.9978178144	0.3553982393
3495	0.9978191853	0.3553408712
3496	0.9978219271	0.3552582349
3497	0.9978260398	0.3551905144
3498	0.9978278875	0.3551363798
3499	0.9978320599	0.3550803676
3500	0.9978354573	0.3550101698
3501	0.997838378	0.3549465433
3502	0.9978402853	0.3548843771
3503	0.9978435636	0.3548349362
3504	0.9978469908	0.3547745953
3505	0.997846663	0.3547283357
3506	0.9978535175	0.3546492198
3507	0.9978596568	0.3545948243
3508	0.9978623986	0.3545405071
3509	0.9978682995	0.3544665544
3510	0.9978712201	0.3543977908
3511	0.9978752732	0.3543359114
3512	0.9978779554	0.3542713983
3513	0.9978795648	0.354221488
3514	0.9978830814	0.354158722
3515	0.9978871942	0.3540834133
3516	0.9978898764	0.3540332944
3517	0.9978960752	0.3539602543
3518	0.9979017377	0.3538835635
3519	0.9979044795	0.3538445532
3520	0.9979081154	0.353780014
3521	0.9979103208	0.3537065306
3522	0.9979130626	0.3536393838
3523	0.9979174137	0.3535596159
3524	0.9979196191	0.3535122611
3525	0.997920692	0.3534619597
3526	0.9979220629	0.3533977856
3527	0.9979236126	0.3533451112
3528	0.9979256392	0.3532838316
3529	0.9979296327	0.353214051
3530	0.9979345798	0.3531438272
3531	0.997939527	0.3530710739
3532	0.9979402423	0.3530106027
3533	0.9979421496	0.3529648646
3534	0.9979426265	0.3529123727
3535	0.9979470968	0.3528568299
3536	0.9979462624	0.3527984448
3537	0.9979481101	0.3527238662
3538	0.9979527593	0.3526482706
3539	0.9979535341	0.3525954919
3540	0.997954607	0.3525455816
3541	0.9979551435	0.3524838065
3542	0.9979569316	0.3524331922
3543	0.9979608655	0.3523605954
3544	0.9979673624	0.3522867208
3545	0.9979713559	0.3522219209
3546	0.9979738593	0.3521791555
3547	0.9979775548	0.3521105224
3548	0.9979804158	0.3520604817
3549	0.9979851842	0.3519886411
3550	0.9979861379	0.3519282742
3551	0.99798733	0.3518855349
3552	0.9979888797	0.3518357289
3553	0.9979892969	0.3517908253
3554	0.9979910254	0.3517544747
3555	0.9979931116	0.3517022958
3556	0.9979962707	0.351624927
3557	0.9979991317	0.3515480537
3558	0.9980000257	0.3514897728
3559	0.9980017543	0.3514346212
3560	0.9980064034	0.3513698734
3561	0.9980085492	0.3513169904
3562	0.9980096221	0.3512637684
3563	0.9980167747	0.3511822795
3564	0.9980193973	0.3511150284
3565	0.9980217814	0.3510458997
3566	0.9980247617	0.3509876711
3567	0.9980280399	0.3509200809
3568	0.9980317354	0.3508478492
3569	0.9980370402	0.3507666733
3570	0.9980404973	0.3507115738
3571	0.998041749	0.3506733457
3572	0.9980422258	0.3506192632
3573	0.9980450273	0.3505579314
3574	0.99804914	0.3505072127
3575	0.9980521798	0.3504518525
3576	0.9980542064	0.3503908597
3577	0.9980552793	0.3503442089
3578	0.9980571866	0.3502812344
3579	0.9980604649	0.3502100457
3580	0.9980633855	0.3501482445
3581	0.9980674386	0.3500714234
3582	0.9980704188	0.3500050067
3583	0.9980738759	0.3499321752
3584	0.9980786443	0.3498702437
3585	0.9980829358	0.3498068258
3586	0.9980879426	0.3497299003
3587	0.9980913401	0.3496630403
3588	0.9980928898	0.3495852282
3589	0.9980940819	0.3495193852
3590	0.9980958104	0.3494588618
3591	0.9980965257	0.3494035798
3592	0.9981017709	0.3493242031
3593	0.9981042147	0.3492662873
3594	0.9981070161	0.3491982539
3595	0.998111248	0.3491351489
3596	0.9981164336	0.3490668548
3597	0.998118639	0.3489982998
3598	0.9981206656	0.3489413228
3599	0.9981238246	0.3488752451
3600	0.9981292486	0.3487942517
3601	0.9981312156	0.3487434027
3602	0.9981361628	0.348671875
3603	0.9981361628	0.3486232164
3604	0.9981380701	0.3485777651
3605	0.9981389046	0.348537451
3606	0.9981389046	0.3484855589
3607	0.9981418252	0.3484264957
3608	0.9981421828	0.3483718917
3609	0.9981458187	0.34829627
3610	0.9981466532	0.3482461511
3611	0.9981502295	0.3481812729
3612	0.9981526732	0.3481303717
3613	0.9981569648	0.3480556888
3614	0.9981567264	0.3480073692
3615	0.9981598556	0.3479416827
3616	0.9981619716	0.3478801162
3617	0.9981642962	0.3478191234
3618	0.9981655478	0.3477748456
3619	0.9981678128	0.3477050912
3620	0.9981691241	0.3476521038
3621	0.9981731176	0.3475805762
3622	0.9981763363	0.3475314743
3623	0.9981782436	0.3474664396
3624	0.9981837869	0.3474089411
3625	0.9981849194	0.3473408816
3626	0.9981899261	0.3472754558
3627	0.9981908202	0.3472238506
3628	0.9981927872	0.347168751
3629	0.9981933236	0.3471210312
3630	0.9981949329	0.3470831682
3631	0.9982027411	0.3470031396
3632	0.9982057214	0.3469369576
3633	0.9982110262	0.346870906
3634	0.9982128739	0.3468022989
3635	0.998216331	0.3467237306
3636	0.9982182384	0.3466752284
3637	0.9982220531	0.3466018754
3638	0.9982243776	0.346551913
3639	0.9982293844	0.3464807765
3640	0.9982315898	0.3464208528
3641	0.99823457	0.3463479431
3642	0.9982367754	0.3462847338
3643	0.9982378483	0.346241473
3644	0.9982409477	0.3461801152
3645	0.9982424974	0.3461176621
3646	0.9982455373	0.3460685602
3647	0.9982520342	0.345992417
3648	0.9982522726	0.345933406
3649	0.998254478	0.3458792192
3650	0.9982568622	0.3458230244
3651	0.9982613325	0.3457529831
3652	0.9982635379	0.3457029685
3653	0.9982647896	0.3456306586
3654	0.9982678294	0.3455579836
3655	0.9982692599	0.3454890114
3656	0.9982774854	0.3454136244
3657	0.9982811213	0.3453553175
3658	0.9982839823	0.34529409
3659	0.9982835054	0.3452425369
3660	0.9982866049	0.3451793537
3661	0.9982886314	0.345116327
3662	0.9982922077	0.3450537175
3663	0.9982950091	0.3449851104
3664	0.9982981086	0.3449211188
3665	0.9983017445	0.3448480265
3666	0.9983043075	0.3447889895
3667	0.9983097911	0.3447054667
3668	0.9983147383	0.3446323744
3669	0.9983192086	0.3445632719
3670	0.9983208179	0.3444976636
3671	0.9983223081	0.3444351583
3672	0.9983254075	0.3443808672
3673	0.9983258843	0.3443240988
3674	0.9983264208	0.3442903298
3675	0.9983303547	0.3442168464
