iter	Passed	Remaining
1665	30512	286297
1666	30531	286285
1667	30551	286281
1668	30569	286260
1669	30587	286243
1670	30605	286218
1671	30623	286196
1672	30640	286169
1673	30661	286169
1674	30679	286149
1675	30697	286127
1676	30714	286103
1677	30732	286079
1678	30750	286059
1679	30768	286038
1680	30787	286026
1681	30806	286015
1682	30823	285981
1683	30842	285969
1684	30860	285946
1685	30879	285934
1686	30898	285924
1687	30917	285915
1688	30935	285893
1689	30954	285876
1690	30972	285857
1691	30990	285834
1692	31009	285829
1693	31029	285820
1694	31047	285803
1695	31065	285781
1696	31083	285762
1697	31104	285768
1698	31125	285769
1699	31146	285777
1700	31166	285772
1701	31184	285754
1702	31203	285745
1703	31222	285731
1704	31241	285721
1705	31261	285717
1706	31280	285705
1707	31300	285697
1708	31320	285693
1709	31342	285710
1710	31362	285704
1711	31379	285681
1712	31396	285650
1713	31414	285622
1714	31431	285594
1715	31448	285569
1716	31467	285557
1717	31485	285528
1718	31503	285507
1719	31521	285493
1720	31541	285482
1721	31558	285453
1722	31576	285433
1723	31594	285414
1724	31612	285393
1725	31631	285376
1726	31650	285368
1727	31670	285363
1728	31689	285351
1729	31708	285342
1730	31726	285320
1731	31746	285316
1732	31765	285300
1733	31785	285298
1734	31803	285277
1735	31820	285244
1736	31838	285227
1737	31857	285211
1738	31876	285205
1739	31895	285189
1740	31914	285174
1741	31932	285153
1742	31949	285129
1743	31967	285101
1744	31985	285081
1745	32003	285060
1746	32022	285047
1747	32042	285046
1748	32061	285031
1749	32080	285020
1750	32096	284983
1751	32114	284963
1752	32133	284951
1753	32153	284948
1754	32173	284937
1755	32191	284923
1756	32208	284891
1757	32226	284870
1758	32244	284850
1759	32262	284825
1760	32280	284805
1761	32298	284779
1762	32316	284764
1763	32335	284746
1764	32355	284747
1765	32374	284736
1766	32393	284721
1767	32411	284703
1768	32428	284674
1769	32448	284668
1770	32468	284666
1771	32487	284646
1772	32505	284631
1773	32524	284616
1774	32543	284601
1775	32562	284589
1776	32581	284577
1777	32600	284569
1778	32621	284572
1779	32641	284565
1780	32660	284553
1781	32678	284535
1782	32695	284504
1783	32714	284490
1784	32735	284497
1785	32755	284488
1786	32774	284482
1787	32792	284457
1788	32811	284447
1789	32831	284444
1790	32850	284431
1791	32868	284408
1792	32887	284393
1793	32905	284372
1794	32923	284356
1795	32941	284330
1796	32960	284316
1797	32978	284294
1798	32995	284263
1799	33014	284257
1800	33034	284246
1801	33051	284222
1802	33071	284213
1803	33087	284181
1804	33106	284163
1805	33125	284150
1806	33142	284123
1807	33159	284096
1808	33178	284084
1809	33196	284057
1810	33216	284051
1811	33234	284038
1812	33253	284020
1813	33272	284012
1814	33290	283988
1815	33308	283968
1816	33326	283945
1817	33345	283932
1818	33365	283925
1819	33382	283900
1820	33400	283879
1821	33418	283858
1822	33438	283847
1823	33456	283829
1824	33475	283815
1825	33492	283786
1826	33512	283779
1827	33531	283768
1828	33551	283766
1829	33570	283756
1830	33589	283741
1831	33608	283726
1832	33629	283729
1833	33649	283725
1834	33668	283713
1835	33687	283701
1836	33706	283692
1837	33727	283694
1838	33746	283679
1839	33764	283660
1840	33784	283654
1841	33803	283643
1842	33821	283622
1843	33841	283611
1844	33861	283606
1845	33880	283598
1846	33898	283580
1847	33916	283553
1848	33934	283534
1849	33952	283510
1850	33970	283491
1851	33991	283493
1852	34010	283483
1853	34029	283468
1854	34046	283442
1855	34066	283434
1856	34083	283409
1857	34102	283394
1858	34122	283388
1859	34141	283378
1860	34160	283359
1861	34179	283348
1862	34197	283330
1863	34216	283312
1864	34236	283311
1865	34254	283285
1866	34274	283279
1867	34294	283275
1868	34313	283262
1869	34332	283252
1870	34350	283233
1871	34369	283215
1872	34387	283196
1873	34405	283173
1874	34429	283204
1875	34448	283186
1876	34465	283159
1877	34484	283148
1878	34503	283137
1879	34522	283120
1880	34541	283109
1881	34559	283088
1882	34577	283068
1883	34595	283042
1884	34614	283029
1885	34633	283015
1886	34651	282998
1887	34669	282974
1888	34686	282947
1889	34703	282917
1890	34723	282910
1891	34742	282897
1892	34760	282875
1893	34778	282855
1894	34797	282840
1895	34814	282816
1896	34832	282788
1897	34852	282784
1898	34872	282779
1899	34891	282764
1900	34910	282752
1901	34929	282740
1902	34946	282710
1903	34964	282689
1904	34982	282670
1905	35003	282669
1906	35022	282656
1907	35040	282640
1908	35059	282626
1909	35078	282609
1910	35096	282593
1911	35114	282569
1912	35134	282562
1913	35155	282563
1914	35173	282542
1915	35190	282516
1916	35209	282502
1917	35228	282489
1918	35247	282476
1919	35267	282467
1920	35285	282446
1921	35303	282431
1922	35324	282431
1923	35343	282414
1924	35359	282383
1925	35378	282366
1926	35396	282342
1927	35414	282326
1928	35437	282340
1929	35456	282326
1930	35474	282306
1931	35491	282278
1932	35509	282258
1933	35527	282239
1934	35546	282218
1935	35563	282194
1936	35581	282170
1937	35598	282141
1938	35617	282129
1939	35636	282116
1940	35654	282094
1941	35672	282076
1942	35690	282049
1943	35706	282019
1944	35724	281990
1945	35742	281976
1946	35761	281957
1947	35779	281934
1948	35796	281912
1949	35815	281898
1950	35834	281885
1951	35853	281869
1952	35871	281849
1953	35889	281830
1954	35908	281810
1955	35925	281785
1956	35942	281756
1957	35960	281733
1958	35978	281716
1959	35996	281688
1960	36014	281666
1961	36032	281652
1962	36050	281626
1963	36067	281600
1964	36086	281585
1965	36105	281574
1966	36125	281568
1967	36143	281544
1968	36161	281520
1969	36179	281502
1970	36197	281477
1971	36215	281462
1972	36233	281435
1973	36252	281421
1974	36270	281401
1975	36288	281385
1976	36307	281372
1977	36325	281349
1978	36342	281320
1979	36361	281309
1980	36380	281296
1981	36399	281281
1982	36417	281259
1983	36436	281245
1984	36453	281219
1985	36471	281194
1986	36489	281176
1987	36509	281166
1988	36526	281139
1989	36545	281127
1990	36564	281108
1991	36581	281084
1992	36601	281072
1993	36619	281057
1994	36637	281033
1995	36655	281015
1996	36673	280992
1997	36691	280968
1998	36710	280955
1999	36729	280941
2000	36747	280919
2001	36765	280897
2002	36782	280876
2003	36801	280861
2004	36819	280840
2005	36839	280831
2006	36857	280810
2007	36874	280781
2008	36892	280758
2009	36911	280748
2010	36930	280730
2011	36947	280708
2012	36967	280702
2013	36985	280681
2014	37003	280660
2015	37022	280641
2016	37039	280615
2017	37058	280601
2018	37077	280588
2019	37095	280563
2020	37114	280551
2021	37132	280535
2022	37150	280513
2023	37168	280490
2024	37186	280467
2025	37204	280448
2026	37223	280430
2027	37242	280417
2028	37260	280398
2029	37279	280387
2030	37298	280373
2031	37317	280362
2032	37338	280360
2033	37356	280341
2034	37375	280325
2035	37393	280306
2036	37418	280332
2037	37437	280324
2038	37455	280300
2039	37471	280266
2040	37488	280237
2041	37505	280209
2042	37523	280188
2043	37541	280166
2044	37559	280147
2045	37577	280125
2046	37597	280116
2047	37616	280103
2048	37637	280101
2049	37655	280081
2050	37673	280061
2051	37691	280042
2052	37710	280025
2053	37729	280013
2054	37747	279992
2055	37765	279973
2056	37783	279948
2057	37800	279923
2058	37818	279901
2059	37836	279881
2060	37855	279864
2061	37874	279853
2062	37893	279835
2063	37911	279818
2064	37931	279809
2065	37949	279791
2066	37968	279773
2067	37985	279748
2068	38004	279735
2069	38022	279711
2070	38043	279711
2071	38061	279696
2072	38079	279670
2073	38097	279654
2074	38115	279632
2075	38134	279618
2076	38154	279611
2077	38173	279594
2078	38191	279574
2079	38210	279558
2080	38228	279540
2081	38247	279524
2082	38265	279506
2083	38284	279489
2084	38303	279477
2085	38323	279471
2086	38342	279459
2087	38360	279437
2088	38378	279417
2089	38397	279403
2090	38416	279384
2091	38434	279370
2092	38453	279353
2093	38472	279337
2094	38489	279312
2095	38509	279303
2096	38526	279279
2097	38545	279264
2098	38561	279229
2099	38580	279209
2100	38597	279185
2101	38616	279168
2102	38636	279160
2103	38653	279137
2104	38671	279117
2105	38689	279093
2106	38708	279077
2107	38726	279058
2108	38745	279041
2109	38762	279018
2110	38780	278996
2111	38799	278983
2112	38818	278966
2113	38839	278965
2114	38856	278942
2115	38875	278927
2116	38893	278902
2117	38911	278885
2118	38930	278868
2119	38949	278854
2120	38966	278828
2121	38986	278819
2122	39006	278811
2123	39023	278789
2124	39043	278777
2125	39062	278762
2126	39080	278748
2127	39099	278730
2128	39120	278731
2129	39139	278716
2130	39156	278689
2131	39175	278674
2132	39194	278660
2133	39213	278649
2134	39232	278633
2135	39250	278611
2136	39268	278593
2137	39287	278579
2138	39307	278568
2139	39326	278556
2140	39344	278535
2141	39362	278516
2142	39380	278493
2143	39399	278480
2144	39418	278467
2145	39438	278459
2146	39457	278443
2147	39476	278432
2148	39495	278414
2149	39514	278402
2150	39533	278390
2151	39551	278371
2152	39570	278354
2153	39590	278343
2154	39610	278342
2155	39631	278338
2156	39649	278319
2157	39669	278310
2158	39688	278298
2159	39707	278280
2160	39726	278266
2161	39745	278254
2162	39764	278238
2163	39781	278213
2164	39800	278199
2165	39818	278179
2166	39837	278164
2167	39856	278149
2168	39875	278133
2169	39893	278114
2170	39912	278101
2171	39930	278081
2172	39949	278067
2173	39967	278041
2174	39985	278020
2175	40004	278008
2176	40022	277987
2177	40039	277960
2178	40057	277940
2179	40075	277918
2180	40094	277900
2181	40113	277888
2182	40131	277865
2183	40150	277851
2184	40167	277829
2185	40186	277814
2186	40205	277800
2187	40223	277779
2188	40241	277758
2189	40259	277733
2190	40277	277715
2191	40298	277715
2192	40318	277705
2193	40338	277698
2194	40355	277668
2195	40372	277642
2196	40398	277676
2197	40428	277738
2198	40453	277765
2199	40482	277821
2200	40503	277820
2201	40522	277803
2202	40539	277776
2203	40556	277752
2204	40573	277723
2205	40592	277710
2206	40612	277696
2207	40628	277666
2208	40647	277650
2209	40666	277637
2210	40684	277615
2211	40703	277603
2212	40723	277596
2213	40744	277591
2214	40763	277578
2215	40782	277560
2216	40801	277550
2217	40820	277532
2218	40838	277512
2219	40859	277513
2220	40878	277500
2221	40898	277488
2222	40914	277459
2223	40932	277438
2224	40951	277421
2225	40969	277403
2226	40987	277380
2227	41006	277361
2228	41024	277340
2229	41044	277334
2230	41064	277329
2231	41084	277322
2232	41107	277330
2233	41126	277321
2234	41145	277304
2235	41163	277282
2236	41182	277267
2237	41201	277253
2238	41219	277230
2239	41237	277210
2240	41255	277192
2241	41273	277172
2242	41294	277169
2243	41313	277151
2244	41330	277127
2245	41347	277101
2246	41367	277088
2247	41387	277082
2248	41406	277069
2249	41423	277043
2250	41441	277022
2251	41459	277000
2252	41477	276977
2253	41496	276959
2254	41513	276934
2255	41532	276920
2256	41550	276899
2257	41568	276879
2258	41586	276858
2259	41606	276850
2260	41623	276823
2261	41640	276794
2262	41658	276774
2263	41677	276755
2264	41696	276741
2265	41714	276720
2266	41732	276698
2267	41750	276679
2268	41768	276657
2269	41786	276634
2270	41806	276627
2271	41825	276613
2272	41843	276596
2273	41862	276579
2274	41881	276566
2275	41901	276555
2276	41918	276527
2277	41937	276518
2278	41955	276492
2279	41973	276474
2280	41993	276461
2281	42010	276435
2282	42027	276412
2283	42045	276389
2284	42064	276372
2285	42082	276351
2286	42102	276347
2287	42120	276324
2288	42137	276298
2289	42154	276269
2290	42172	276248
2291	42190	276227
2292	42208	276205
2293	42226	276185
2294	42244	276163
2295	42262	276141
2296	42281	276127
2297	42302	276126
2298	42321	276111
2299	42339	276091
2300	42357	276066
2301	42375	276046
2302	42393	276028
2303	42411	276006
2304	42430	275990
2305	42447	275964
2306	42466	275947
2307	42485	275931
2308	42504	275919
2309	42524	275912
2310	42543	275896
2311	42563	275888
2312	42582	275873
2313	42601	275862
2314	42621	275853
2315	42640	275834
2316	42658	275815
2317	42678	275808
2318	42699	275808
2319	42721	275812
2320	42742	275809
2321	42764	275812
2322	42784	275804
2323	42804	275796
2324	42823	275782
2325	42841	275760
2326	42860	275747
2327	42879	275735
2328	42898	275720
2329	42917	275704
2330	42935	275679
2331	42953	275658
2332	42971	275641
2333	42990	275626
2334	43010	275615
2335	43027	275591
2336	43046	275573
2337	43066	275566
2338	43085	275552
2339	43102	275526
2340	43121	275512
2341	43140	275495
2342	43157	275468
2343	43175	275447
2344	43193	275423
2345	43211	275405
2346	43230	275391
2347	43249	275375
2348	43269	275368
2349	43288	275354
2350	43308	275345
2351	43328	275332
2352	43345	275306
2353	43365	275296
2354	43384	275281
2355	43404	275272
2356	43421	275246
2357	43439	275226
2358	43457	275208
2359	43476	275194
2360	43496	275183
2361	43516	275174
2362	43535	275158
2363	43553	275140
2364	43572	275123
2365	43593	275119
2366	43613	275110
2367	43630	275083
2368	43647	275058
2369	43665	275037
2370	43683	275018
2371	43701	274996
2372	43718	274969
2373	43736	274947
2374	43755	274929
2375	43774	274914
2376	43793	274899
2377	43812	274886
2378	43830	274868
2379	43849	274851
2380	43868	274836
2381	43887	274823
2382	43907	274814
2383	43926	274796
2384	43945	274783
2385	43963	274760
2386	43980	274734
2387	43998	274713
2388	44015	274689
2389	44032	274658
2390	44049	274632
2391	44068	274620
2392	44088	274607
2393	44106	274590
2394	44124	274568
2395	44142	274546
2396	44159	274520
2397	44178	274505
2398	44197	274489
2399	44215	274470
2400	44233	274447
2401	44251	274428
2402	44270	274410
2403	44290	274404
2404	44310	274391
2405	44329	274378
2406	44347	274358
2407	44365	274334
2408	44384	274324
2409	44404	274315
2410	44423	274298
2411	44441	274279
2412	44459	274257
2413	44478	274243
2414	44496	274219
2415	44513	274193
2416	44531	274173
2417	44549	274150
2418	44566	274126
2419	44586	274112
2420	44603	274090
2421	44621	274064
2422	44640	274050
2423	44659	274038
2424	44679	274030
2425	44696	274001
2426	44714	273978
2427	44733	273964
2428	44752	273947
2429	44773	273946
2430	44792	273934
2431	44810	273914
2432	44827	273887
2433	44847	273874
2434	44865	273856
2435	44883	273834
2436	44902	273816
2437	44921	273800
2438	44939	273780
2439	44956	273757
2440	44976	273746
2441	44995	273729
2442	45013	273709
2443	45031	273688
2444	45050	273675
2445	45069	273658
2446	45089	273652
2447	45108	273635
2448	45126	273616
2449	45146	273606
2450	45163	273581
2451	45182	273566
2452	45201	273550
2453	45219	273529
2454	45238	273512
2455	45257	273496
2456	45277	273489
2457	45296	273475
2458	45316	273465
2459	45335	273448
2460	45353	273432
2461	45373	273420
2462	45391	273400
2463	45409	273378
2464	45427	273355
2465	45445	273335
2466	45464	273318
2467	45482	273299
2468	45499	273276
2469	45519	273262
2470	45537	273243
2471	45555	273221
2472	45575	273212
2473	45595	273205
2474	45614	273192
2475	45633	273174
2476	45652	273161
2477	45671	273145
2478	45689	273125
2479	45708	273110
2480	45730	273111
2481	45751	273107
2482	45771	273098
2483	45789	273079
2484	45806	273052
2485	45822	273019
2486	45840	272999
2487	45857	272972
2488	45875	272948
2489	45892	272921
2490	45910	272899
2491	45927	272877
2492	45944	272848
2493	45963	272832
2494	45982	272816
2495	46000	272794
2496	46017	272768
2497	46035	272749
2498	46053	272728
2499	46073	272715
2500	46092	272704
2501	46109	272678
2502	46128	272658
2503	46146	272638
2504	46164	272620
2505	46181	272595
2506	46200	272578
2507	46217	272551
2508	46235	272528
2509	46253	272508
2510	46271	272489
2511	46289	272466
2512	46308	272451
2513	46325	272424
2514	46343	272403
2515	46363	272395
2516	46381	272376
2517	46400	272355
2518	46417	272333
2519	46435	272312
2520	46455	272299
2521	46473	272280
2522	46492	272264
2523	46512	272255
2524	46530	272238
2525	46549	272219
2526	46568	272208
2527	46586	272185
2528	46603	272158
2529	46622	272141
2530	46640	272122
2531	46659	272105
2532	46677	272086
2533	46695	272067
2534	46714	272047
2535	46734	272040
2536	46753	272027
2537	46772	272008
2538	46790	271990
2539	46809	271974
2540	46828	271961
2541	46847	271941
2542	46866	271927
2543	46884	271908
2544	46903	271890
2545	46920	271864
2546	46937	271840
2547	46955	271817
2548	46972	271792
2549	46991	271778
2550	47011	271766
2551	47031	271759
2552	47050	271740
2553	47069	271728
2554	47089	271718
2555	47107	271698
2556	47125	271674
2557	47142	271648
2558	47160	271626
2559	47179	271614
2560	47198	271595
2561	47216	271577
2562	47234	271557
2563	47255	271552
2564	47275	271544
2565	47296	271538
2566	47313	271510
2567	47330	271489
2568	47348	271464
2569	47366	271445
2570	47384	271425
2571	47402	271403
2572	47419	271378
2573	47439	271364
2574	47458	271353
2575	47478	271340
2576	47496	271320
2577	47514	271301
2578	47531	271275
2579	47551	271262
2580	47571	271257
2581	47589	271233
2582	47606	271207
2583	47624	271186
2584	47643	271173
2585	47661	271153
2586	47681	271140
2587	47700	271123
2588	47718	271103
2589	47736	271083
2590	47755	271066
2591	47773	271047
2592	47792	271035
2593	47810	271013
2594	47829	270997
